feature,importance,fold
STD(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),20,4
STD(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Demand)),0,4
STD(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),4,4
STD(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),30,4
STD(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_nan)),0,4
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),20,4
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),23,4
STD(previous_application.MAX(pos_cash_balance.SK_DPD)),21,4
STD(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),28,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),0,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Amortized debt)),0,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),0,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),8,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Demand)),0,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),2,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),7,4
STD(previous_application.MAX(pos_cash_balance.NAME_CONTRACT_STATUS_nan)),0,4
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),100,4
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),120,4
STD(previous_application.MIN(pos_cash_balance.SK_DPD)),0,4
STD(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,4
STD(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),18,4
STD(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),0,4
STD(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
STD(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),0,4
STD(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),0,4
STD(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),0,4
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),21,4
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),69,4
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),3,4
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),1,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),2,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),0,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),0,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Demand)),0,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),0,4
STD(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),25,4
STD(previous_application.COUNT(pos_cash_balance)),125,4
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),56,4
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),37,4
STD(previous_application.SUM(installments_payments.AMT_INSTALMENT)),43,4
STD(previous_application.SUM(installments_payments.AMT_PAYMENT)),81,4
STD(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),48,4
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),53,4
STD(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),117,4
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),35,4
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),46,4
STD(previous_application.MAX(installments_payments.AMT_INSTALMENT)),28,4
STD(previous_application.MAX(installments_payments.AMT_PAYMENT)),30,4
STD(previous_application.MAX(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),14,4
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),41,4
STD(previous_application.MAX(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),115,4
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),8,4
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,4
STD(previous_application.MIN(installments_payments.AMT_INSTALMENT)),79,4
STD(previous_application.MIN(installments_payments.AMT_PAYMENT)),43,4
STD(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),56,4
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,4
STD(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),84,4
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),33,4
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),35,4
STD(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),39,4
STD(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),33,4
STD(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),25,4
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),15,4
STD(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),70,4
STD(previous_application.COUNT(installments_payments)),68,4
STD(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0,4
STD(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,4
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,4
STD(previous_application.SUM(credit_card_balance.SK_DPD)),0,4
STD(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0,4
STD(previous_application.SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Active)),0,4
STD(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Completed)),0,4
STD(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Sent proposal)),0,4
STD(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Signed)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0,4
STD(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,4
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,4
STD(previous_application.MAX(credit_card_balance.SK_DPD)),0,4
STD(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0,4
STD(previous_application.MAX(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.MAX(credit_card_balance.NAME_CONTRACT_STATUS_Active)),0,4
STD(previous_application.MAX(credit_card_balance.NAME_CONTRACT_STATUS_Completed)),0,4
STD(previous_application.MAX(credit_card_balance.NAME_CONTRACT_STATUS_Sent proposal)),0,4
STD(previous_application.MAX(credit_card_balance.NAME_CONTRACT_STATUS_Signed)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0,4
STD(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,4
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,4
STD(previous_application.MIN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.MIN(credit_card_balance.NAME_CONTRACT_STATUS_Active)),0,4
STD(previous_application.MIN(credit_card_balance.NAME_CONTRACT_STATUS_Completed)),0,4
STD(previous_application.MIN(credit_card_balance.NAME_CONTRACT_STATUS_Signed)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0,4
STD(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,4
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0,4
STD(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,4
STD(previous_application.MEDIAN(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),0,4
STD(previous_application.MEDIAN(credit_card_balance.NAME_CONTRACT_STATUS_Active)),0,4
STD(previous_application.MEDIAN(credit_card_balance.NAME_CONTRACT_STATUS_Completed)),0,4
STD(previous_application.MEDIAN(credit_card_balance.NAME_CONTRACT_STATUS_Signed)),0,4
STD(previous_application.COUNT(credit_card_balance)),27,4
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),48,4
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),60,4
MAX(previous_application.SUM(pos_cash_balance.SK_DPD)),9,4
MAX(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),26,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),28,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Amortized debt)),0,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),0,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),0,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Demand)),0,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),0,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),5,4
MAX(previous_application.SUM(pos_cash_balance.NAME_CONTRACT_STATUS_nan)),0,4
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),131,4
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),77,4
MAX(previous_application.STD(pos_cash_balance.SK_DPD)),11,4
MAX(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),26,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),50,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Amortized debt)),0,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),1,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),25,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Demand)),0,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),1,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),21,4
MAX(previous_application.STD(pos_cash_balance.NAME_CONTRACT_STATUS_nan)),0,4
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),21,4
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),70,4
MAX(previous_application.MIN(pos_cash_balance.SK_DPD)),0,4
MAX(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0,4
MAX(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),2,4
MAX(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),0,4
MAX(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
MAX(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),0,4
MAX(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),0,4
MAX(previous_application.MIN(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),5,4
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),95,4
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),4,4
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Active)),1,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Approved)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Canceled)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Completed)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Demand)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Returned to the store)),0,4
MAX(previous_application.MEDIAN(pos_cash_balance.NAME_CONTRACT_STATUS_Signed)),0,4
MAX(previous_application.COUNT(pos_cash_balance)),5,4
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),41,4
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),36,4
MAX(previous_application.SUM(installments_payments.AMT_INSTALMENT)),64,4
MAX(previous_application.SUM(installments_payments.AMT_PAYMENT)),109,4
MAX(previous_application.SUM(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),56,4
MAX(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),32,4
MAX(previous_application.SUM(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),154,4
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),77,4
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),73,4
MAX(previous_application.STD(installments_payments.AMT_INSTALMENT)),70,4
MAX(previous_application.STD(installments_payments.AMT_PAYMENT)),56,4
MAX(previous_application.STD(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),56,4
MAX(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),87,4
MAX(previous_application.STD(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),155,4
MAX(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0,4
MAX(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0,4
MAX(previous_application.MIN(installments_payments.AMT_INSTALMENT)),77,4
MAX(previous_application.MIN(installments_payments.AMT_PAYMENT)),89,4
MAX(previous_application.MIN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),42,4
MAX(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),0,4
MAX(previous_application.MIN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),83,4
MAX(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),14,4
MAX(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),22,4
MAX(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),50,4
MAX(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),63,4
MAX(previous_application.MEDIAN(installments_payments.NEW_AMT_PAYMENT_DIVIDE_AMT_INSTALMENT)),36,4
MAX(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_BEFORE)),5,4
MAX(previous_application.MEDIAN(installments_payments.NEW_DAYS_ENTRY_PAYMENT_MINUS_DAYS_INSTALMENT_OVERDUE)),99,4
MAX(previous_application.COUNT(installments_payments)),18,4
MAX(previous_application.SUM(credit_card_balance.AMT_BALANCE)),1,4
MAX(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),9,4
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),9,4
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),11,4
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,4
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),3,4
MAX(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),1,4
MAX(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),6,4
MAX(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),2,4
MAX(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0,4
MAX(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0,4
MAX(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,4
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),6,4
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),11,4
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,4
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),5,4
MAX(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0,4
MAX(previous_application.SUM(credit_card_balance.SK_DPD)),0,4
MAX(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0,4
MAX(previous_application.SUM(credit_card_balance.NEW_AMT_BALANCE_DIVIDE_AMT_CREDIT_LIMIT_ACTUAL)),4,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Active)),3,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Approved)),0,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Completed)),0,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Demand)),0,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Refused)),0,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Sent proposal)),0,4
MAX(previous_application.SUM(credit_card_balance.NAME_CONTRACT_STATUS_Signed)),0,4
MAX(previous_application.STD(credit_card_balance.AMT_BALANCE)),1,4
MAX(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),8,4
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),16,4
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),5,4
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0,4
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),4,4
MAX(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),3,4
MAX(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),6,4
MAX(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),2,4
MAX(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),2,4
MAX(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),3,4
MAX(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0,4
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),15,4
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),30,4
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0,4
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),8,4
